0.847688726305288,0.152311273694712,0.166754537922724,0.479647053088285,0
0.966895425824591,0.0331045741754089,0.181968818257136,0.516501730609857,0
0.906309520210418,0.0936904797895819,0.16795962943436,0.446302344854483,0
0.882395622335762,0.117604377664238,0.17993522633125,0.575244966606542,0
0.867128215980893,0.058590561417299,0.218121563606236,0.577194949544191,0
0.914956011730205,0.0850439882697947,0.192814641861866,0.514600497245649,0
0.883514224385525,0.116485775614475,0.185734729231001,0.525520401696485,0
0.852011972065181,0.147988027934819,0.184830910597274,0.508165553551406,0
0.935332708528585,0.0646672914714152,0.243127212472697,0.570516257982743,0
0.840432929225746,0.136620612510203,0.152067485124652,0.426266270170136,0
0.88765607521843,0.11234392478157,0.175491451382089,0.529907863306196,0
0.82353296852798,0.17646703147202,0.187693002937411,0.521669185394628,0
0.91930948997793,0.0806905100220697,0.183851773744069,0.505825574026227,0
0.883725851800345,0.116274148199655,0.18324922798825,0.514405498951884,0
0.916346706170451,0.0836532938295492,0.190329140619116,0.5332228343002,0
0.856637542703389,0.143362457296611,0.176696542893726,0.487056988251353,0
0.957916376938658,0.0420836230613417,0.185132183475183,0.462925949397943,0
0.887716540194093,0.112283459805907,0.228440159674625,0.559206356944377,0
0.871390996765124,0.128609003234876,0.179407998794909,0.530834105201579,0
0.871390996765124,0.128609003234876,0.17436167808993,0.555745137230049,0
0.83097016053451,0.16902983946549,0.220456428410032,0.557061375712963,0
0.820721347159658,0.179278652840342,0.174512314528885,0.494808170428509,0
0.812770202859993,0.187229797140007,0.200120509151164,0.524740408521425,0
0.856425915288569,0.143574084711431,0.181290954281841,0.502949349193195,0
0.83160504277897,0.16839495722103,0.167808992995406,0.506069321893433,0
0.933881549112677,0.0661184508873235,0.252692626346313,0.58743235996685,0
0.835867823563201,0.164132176436799,0.170595767116065,0.483205771949495,0
0.944493152341506,0.0555068476584938,0.18882277622957,0.559937600545995,0
0.827644586873054,0.172355413126946,0.188747458010093,0.520499195632038,0
0.823653898479306,0.176346101520694,0.21247269714544,0.522839175157217,0
0.831937600145116,0.168062399854884,0.178278225502749,0.485155754887145,0
